Date,Open,High,Low,Close
2017-10-24 01-AM,5706.05,5767.99,5576.29,5636.08
2017-10-24 02-AM,5605.86,5688.8,5547.1,5622
2017-10-24 03-AM,5636.08,5730.8,5582.8,5558.24
2017-10-24 04-AM,5622,5646.08,5530,5643.2
2017-10-24 05-AM,5558.24,5645,5542,5699.6
2017-10-24 06-AM,5643.2,5784.3,5623.1,5680.6
2017-10-24 07-AM,5699.6,5700,5602.12,5620
2017-10-24 08-AM,5680.6,5698,5600,5570
2017-10-24 09-AM,5620,5649.98,5550,5587.97
2017-10-24 10-AM,5570,5599.99,5550,5573.4
2017-10-24 11-AM,5587.97,5678.99,5535.14,5564.53
2017-10-24 12-PM,5573.4,5612,5551.01,5592.56
2017-10-24 01-PM,5564.53,5600,5540.01,5550.01
2017-10-24 02-PM,5592.56,5625,5550,5591.03
2017-10-24 03-PM,5550.01,5600,5550.01,5670.3
2017-10-24 04-PM,5591.03,5700,5578.59,5668.99
2017-10-24 05-PM,5670.3,5698.99,5619.03,5599.51
2017-10-24 06-PM,5668.99,5668.99,5599.51,5626.94
2017-10-24 07-PM,5599.51,5640,5581,5575
2017-10-24 08-PM,5626.94,5640,5551,5531.16
2017-10-24 09-PM,5575,5575,5500,5537.7
2017-10-24 10-PM,5531.16,5538,5500,5499.1
2017-10-24 11-PM,5537.7,5537.96,5499.06,5491
2017-10-25 12-AM,5499.1,5500,5490,5407.17
2017-10-25 01-AM,5491,5500,5400,5402.81
2017-10-25 02-AM,5407.17,5427,5400,5500
2017-10-25 03-AM,5402.81,5500,5401.51,5521.8
2017-10-25 04-AM,5500,5555,5450,5495
2017-10-25 05-AM,5521.8,5523.2,5450,5413.8
2017-10-25 06-AM,5495,5495,5399.2,5550
2017-10-25 07-AM,5413.8,5570.97,5410.64,5555.08
2017-10-25 08-AM,5550,5597.63,5524,5591.01
2017-10-25 09-AM,5555.08,5619,5501,5554.8
2017-10-25 10-AM,5591.01,5679,5538,5471.01
2017-10-25 11-AM,5554.8,5575,5411.39,5460
2017-10-25 12-PM,5471.01,5490,5426.1,5500
2017-10-25 01-PM,5460,5580,5456,5529.87
2017-10-25 02-PM,5500,5580,5460,5450
2017-10-25 03-PM,5529.87,5529.87,5420,5515.1
2017-10-25 04-PM,5450,5540,5440,5492
2017-10-25 05-PM,5515.1,5543.06,5490,5550
2017-10-25 06-PM,5492,5568,5492,5650
2017-10-25 07-PM,5550,5650,5533,5623
2017-10-25 08-PM,5650,5700,5578.09,5640
2017-10-25 09-PM,5623,5657,5601.86,5617.77
2017-10-25 10-PM,5640,5651.65,5617.77,5678.49
2017-10-25 11-PM,5617.77,5678.52,5617.77,5676.03
2017-10-26 12-AM,5678.49,5679,5635,5667.6
2017-10-26 01-AM,5676.03,5679,5606,5638.88
2017-10-26 02-AM,5667.6,5672,5620,5695.17
2017-10-26 03-AM,5638.88,5710,5600,5687
2017-10-26 04-AM,5695.17,5712.07,5687,5697.4
2017-10-26 05-AM,5687,5720,5658.43,5691.13
2017-10-26 06-AM,5697.4,5700,5670.01,5671
2017-10-26 07-AM,5691.13,5699.99,5653,5670
2017-10-26 08-AM,5671,5675.61,5670,5675
2017-10-26 09-AM,5670,5675,5645,5689
2017-10-26 10-AM,5675,5689,5652,5786
2017-10-26 11-AM,5689,5786,5688.34,5860
2017-10-26 12-PM,5786,5880,5780,5850
2017-10-26 01-PM,5860,5923.56,5844.5,5899.99
2017-10-26 02-PM,5850,5900,5815.38,5880.2
2017-10-26 03-PM,5899.99,5902.2,5862.21,5900
2017-10-26 04-PM,5880.2,5940,5870,5915
2017-10-26 05-PM,5900,5919.91,5881,5849
2017-10-26 06-PM,5915,5920,5843.6,5844.6
2017-10-26 07-PM,5849,5849,5844.6,5844.6
2017-10-26 08-PM,5844.6,5844.6,5844.6,5810.1
2017-10-26 09-PM,5844.6,5870,5800,5870
2017-10-26 10-PM,5810.1,5870,5790,5845.63
2017-10-26 11-PM,5870,5877,5818,5912
2017-10-27 12-AM,5845.63,5912,5836.61,5895.06
2017-10-27 01-AM,5912,5912,5880,5891.86
2017-10-27 02-AM,5895.06,5906.99,5856.2,5825.1
2017-10-27 03-AM,5891.86,5898.99,5820,5843.9
2017-10-27 04-AM,5825.1,5880,5825,5799
2017-10-27 05-AM,5843.9,5843.9,5786,5820
2017-10-27 06-AM,5799,5820,5755,5840
2017-10-27 07-AM,5820,5850,5790.02,5826
2017-10-27 08-AM,5840,5840,5796.02,5825
2017-10-27 09-AM,5826,5845,5803.01,5800
2017-10-27 10-AM,5825,5843.97,5792.08,5735.02
2017-10-27 11-AM,5800,5820,5725.05,5762
2017-10-27 12-PM,5735.02,5784.01,5721.01,5726
2017-10-27 01-PM,5762,5762,5707,5741.24
2017-10-27 02-PM,5726,5788,5721,5719
2017-10-27 03-PM,5741.24,5760,5719,5731.1
2017-10-27 04-PM,5719,5752.91,5710,5705.4
2017-10-27 05-PM,5731.1,5752.56,5700,5728
2017-10-27 06-PM,5705.4,5730,5700,5750
2017-10-27 07-PM,5728,5768.1,5701,5738.02
2017-10-27 08-PM,5750,5763,5735,5729.44
2017-10-27 09-PM,5738.02,5760,5686.07,5710.2
2017-10-27 10-PM,5729.44,5758.97,5686.1,5748.8
2017-10-27 11-PM,5710.2,5757,5700,5778
2017-10-28 12-AM,5748.8,5780,5740,5774.36
2017-10-28 01-AM,5778,5799,5758.15,5738.72
2017-10-28 02-AM,5774.36,5779.98,5722.1,5749.41
2017-10-28 03-AM,5738.72,5757.36,5710,5735
2017-10-28 04-AM,5749.41,5749.44,5710.02,5748
2017-10-28 05-AM,5735,5748,5716,5750
2017-10-28 06-AM,5748,5799,5732,5753.98
2017-10-28 07-AM,5750,5768.99,5721.01,5752.99
2017-10-28 08-AM,5753.98,5789.75,5725.01,5728
2017-10-28 09-AM,5752.99,5752.99,5728,5726
2017-10-28 10-AM,5728,5749,5726,5700
2017-10-28 11-AM,5726,5728.75,5680,5710
2017-10-28 12-PM,5700,5720.2,5670,5699.98
2017-10-28 01-PM,5710,5710.1,5619.93,5709.98
2017-10-28 02-PM,5699.98,5720,5668.01,5735
2017-10-28 03-PM,5709.98,5745,5676,5705.01
2017-10-28 04-PM,5735,5739.98,5703.48,5715
2017-10-28 05-PM,5705.01,5738,5680,5744.96
2017-10-28 06-PM,5715,5745,5715,5748
2017-10-28 07-PM,5744.96,5748,5719,5720.02
2017-10-28 08-PM,5748,5759.26,5706.48,5723.04
2017-10-28 09-PM,5720.02,5745,5720.02,5739.53
2017-10-28 10-PM,5723.04,5758,5723.04,5716.58
2017-10-28 11-PM,5739.53,5757.34,5716.58,5733.2
2017-10-29 12-AM,5716.58,5747,5705.01,5714.22
2017-10-29 01-AM,5733.2,5743.6,5702.03,5722.4
2017-10-29 02-AM,5714.22,5723,5701.02,5722.8
2017-10-29 03-AM,5722.4,5725.28,5700,5742.8
2017-10-29 04-AM,5722.8,5760,5712.26,5750
2017-10-29 05-AM,5742.8,5760,5730.02,5752
2017-10-29 06-AM,5750,5759.99,5731,5765
2017-10-29 07-AM,5752,5797.99,5750,5753
2017-10-29 08-AM,5765,5793.99,5750,5743.37
2017-10-29 09-AM,5753,5777.86,5743.37,5752.3
2017-10-29 10-AM,5743.37,5770,5743.37,5759
2017-10-29 11-AM,5752.3,5797.98,5738,5730
2017-10-29 12-PM,5759,5775,5726,5710
2017-10-29 01-PM,5730,5750.22,5704,5740
2017-10-29 02-PM,5710,5745,5705.11,5845
2017-10-29 03-PM,5740,5861,5736,5870.01
2017-10-29 04-PM,5845,5898.57,5800,5852
2017-10-29 05-PM,5870.01,5896.9,5852,5879.99
2017-10-29 06-PM,5852,5885,5832,5940.24
2017-10-29 07-PM,5879.99,5940.24,5850,5958.98
2017-10-29 08-PM,5940.24,6030,5930,5926
2017-10-29 09-PM,5958.98,5968.99,5901,5978
2017-10-29 10-PM,5926,5980,5859,5970
2017-10-29 11-PM,5978,5980,5946.46,5975.79
2017-10-30 12-AM,5970,5979,5945.01,5949.7
2017-10-30 01-AM,5975.79,5975.79,5905,5968.94
2017-10-30 02-AM,5949.7,5982.13,5945.09,5946
2017-10-30 03-AM,5968.94,5968.94,5945.01,5950
2017-10-30 04-AM,5946,5968.99,5906.14,5935
2017-10-30 05-AM,5950,5951,5900.2,5930
2017-10-30 06-AM,5935,5951,5905.49,5937.3
2017-10-30 07-AM,5930,5944.16,5910,5945.1
2017-10-30 08-AM,5937.3,5949.8,5916.11,6000
2017-10-30 09-AM,5945.1,6016.03,5927.01,6025
2017-10-30 10-AM,6000,6040,5986.01,6000
2017-10-30 11-AM,6025,6040,5994.79,5989
2017-10-30 12-PM,6000,6000,5975,5972.09
2017-10-30 01-PM,5989,5998,5970,5930
2017-10-30 02-PM,5972.09,5990,5930,5973
2017-10-30 03-PM,5930,5975.51,5921,6000
2017-10-30 04-PM,5973,6000,5940.01,5979.9
2017-10-30 05-PM,6000,6000,5970.02,6013.96
2017-10-30 06-PM,5979.9,6013.96,5973.1,5999.9
2017-10-30 07-PM,6013.96,6089.12,5982.01,6011.57
2017-10-30 08-PM,5999.9,6080.84,5981.03,6016.5
2017-10-30 09-PM,6011.57,6037.99,5990.08,6000.99
2017-10-30 10-PM,6016.5,6025,6000,6024.94
2017-10-30 11-PM,6000.99,6024.94,6000.99,6002.2
2017-10-31 12-AM,6024.94,6036.76,6001.09,6024.01
2017-10-31 01-AM,6002.2,6050,6002.2,6015
2017-10-31 02-AM,6024.01,6049.99,6015,6018
2017-10-31 03-AM,6015,6030,6003,6016.3
2017-10-31 04-AM,6018,6038.47,6003.02,6046.6
2017-10-31 05-AM,6016.3,6047,6016.01,6038
2017-10-31 06-AM,6046.6,6046.6,6022.78,5989.99
2017-10-31 07-AM,6038,6038,5950,5995.6
2017-10-31 08-AM,5989.99,5999,5965.99,6039.98
2017-10-31 09-AM,5995.6,6039.98,5995.6,6074
2017-10-31 10-AM,6039.98,6116.05,6030.04,6102.1
2017-10-31 11-AM,6074,6155.99,6060,6095
2017-10-31 12-PM,6102.1,6126.42,6090.03,6190
2017-10-31 01-PM,6095,6200,6095,6250
2017-10-31 02-PM,6190,6257,6155,6250
2017-10-31 03-PM,6250,6260,6200,6259.86
2017-10-31 04-PM,6250,6260,6236,6244
2017-10-31 05-PM,6259.86,6267.66,6206.38,6230
2017-10-31 06-PM,6244,6244,6205,6217.91
2017-10-31 07-PM,6230,6241.99,6180,6254
2017-10-31 08-PM,6217.91,6254.99,6200.01,6255
2017-10-31 09-PM,6254,6255,6230,6287.04
2017-10-31 10-PM,6255,6300,6235,6305
2017-10-31 11-PM,6287.04,6305,6287.04,6299.79
2017-11-01 12-AM,6305,6310,6277.16,6296.3
2017-11-01 01-AM,6299.79,6310,6273.01,6290.06
2017-11-01 02-AM,6296.3,6311,6280,6333
2017-11-01 03-AM,6290.06,6333,6290.06,6300
2017-11-01 04-AM,6333,6333,6277.08,6319.09
2017-11-01 05-AM,6300,6319.09,6200,6315
2017-11-01 06-AM,6319.09,6321.43,6280,6325
2017-11-01 07-AM,6315,6330,6274.46,6380
2017-11-01 08-AM,6325,6380,6290,6500
2017-11-01 09-AM,6380,6536.56,6301,6560
2017-11-01 10-AM,6500,6600,6451,6523
2017-11-01 11-AM,6560,6592.96,6475,6471
2017-11-01 12-PM,6523,6540,6450,6478
2017-11-01 01-PM,6471,6499,6470,6490
2017-11-01 02-PM,6478,6500,6452.1,6514
2017-11-01 03-PM,6490,6517.58,6465,6520
2017-11-01 04-PM,6514,6590,6430.62,6577
2017-11-01 05-PM,6520,6588.99,6505.01,6575
2017-11-01 06-PM,6577,6587,6550.1,6588
2017-11-01 07-PM,6575,6588,6555,6557
2017-11-01 08-PM,6588,6588,6550.25,6575
2017-11-01 09-PM,6557,6575,6550,6600
2017-11-01 10-PM,6575,6600,6558.8,6670
2017-11-01 11-PM,6600,6680,6593,6718.11
2017-11-02 12-AM,6670,6741.13,6670,6790.13
2017-11-02 01-AM,6718.11,6837.92,6692.45,6766.6
2017-11-02 02-AM,6790.13,6850,6693.84,6886
2017-11-02 03-AM,6766.6,6900,6766.03,6855
2017-11-02 04-AM,6886,6886,6761.59,6830.06
2017-11-02 05-AM,6855,6919.07,6772.39,6980
2017-11-02 06-AM,6830.06,6980,6830.06,6945
2017-11-02 07-AM,6980,6991.33,6900.01,6987.32
2017-11-02 08-AM,6945,6990,6900,6981
2017-11-02 09-AM,6987.32,6990,6920,7147
2017-11-02 10-AM,6981,7200,6955,6889.99
2017-11-02 11-AM,7147,7350,6540,6986.99
2017-11-02 12-PM,6889.99,7049,6700,7096
2017-11-02 01-PM,6986.99,7118.46,6857.48,6980
2017-11-02 02-PM,7096,7100,6973.91,7065
2017-11-02 03-PM,6980,7066.59,6950.2,6960.01
2017-11-02 04-PM,7065,7065,6950,7001
2017-11-02 05-PM,6960.01,7019.98,6900,6912
2017-11-02 06-PM,7001,7010,6900,6976.8
2017-11-02 07-PM,6912,6986,6905,7020
2017-11-02 08-PM,6976.8,7049.8,6940.01,7032.3
2017-11-02 09-PM,7020,7039.99,7001,7000
2017-11-02 10-PM,7032.3,7039.93,7000,7009.98
2017-11-02 11-PM,7000,7040,6972,6977.6
2017-11-03 12-AM,7009.98,7009.98,6935.97,6935.01
2017-11-03 01-AM,6977.6,6990,6933.33,6968
2017-11-03 02-AM,6935.01,6991.94,6900,7111.66
2017-11-03 03-AM,6968,7111.66,6916.46,7147
2017-11-03 04-AM,7111.66,7150,7100,7135
2017-11-03 05-AM,7147,7149.99,7093,7194.98
2017-11-03 06-AM,7135,7197,7120,7191.7
2017-11-03 07-AM,7194.98,7197,7150,7288
2017-11-03 08-AM,7191.7,7288,7174.5,7289
2017-11-03 09-AM,7288,7300,7237.11,7300
2017-11-03 10-AM,7289,7324.4,7277,7201
2017-11-03 11-AM,7300,7300,7150,7205
2017-11-03 12-PM,7201,7230,7176.86,7190
2017-11-03 01-PM,7205,7252.42,7150,7215.34
2017-11-03 02-PM,7190,7250,7150,7275
2017-11-03 03-PM,7215.34,7278,7167.68,7242
2017-11-03 04-PM,7275,7283.44,7242,7233
2017-11-03 05-PM,7242,7262.99,7201,7250
2017-11-03 06-PM,7233,7260,7206.18,7210
2017-11-03 07-PM,7250,7262.99,7207,7150
2017-11-03 08-PM,7210,7221,7150,7038.99
2017-11-03 09-PM,7150,7194.44,7012,7074.51
2017-11-03 10-PM,7038.99,7141,7000,7101.21
2017-11-03 11-PM,7074.51,7137.98,7020.01,7028
2017-11-04 12-AM,7101.21,7119.92,7000,7051
2017-11-04 01-AM,7028,7051,6985,7120
2017-11-04 02-AM,7051,7120,7050.99,7125
2017-11-04 03-AM,7120,7137.94,7100.07,7140
2017-11-04 04-AM,7125,7150,7115,7077.23
2017-11-04 05-AM,7140,7148,7077.23,7035
2017-11-04 06-AM,7077.23,7100,7007,7089
2017-11-04 07-AM,7035,7099,7002.01,7078.9
2017-11-04 08-AM,7089,7097.5,7052.01,7055
2017-11-04 09-AM,7078.9,7078.9,7052,7025
2017-11-04 10-AM,7055,7060,7015,7037
2017-11-04 11-AM,7025,7045,7017.6,7099.98
2017-11-04 12-PM,7037,7100,7018,7180
2017-11-04 01-PM,7099.98,7202,7070.1,7180
2017-11-04 02-PM,7180,7228,7178,7198.97
2017-11-04 03-PM,7180,7198.98,7158,7219
2017-11-04 04-PM,7198.97,7242.92,7180,7199.9
2017-11-04 05-PM,7219,7219,7171.31,7177.57
2017-11-04 06-PM,7199.9,7200,7170.01,7240
2017-11-04 07-PM,7177.57,7240,7170.03,7275.01
2017-11-04 08-PM,7240,7299.7,7193.2,7285
2017-11-04 09-PM,7275.01,7300,7275.01,7255
2017-11-04 10-PM,7285,7285,7209.82,7235
2017-11-04 11-PM,7255,7270,7210.01,7242.98
2017-11-05 12-AM,7235,7270,7181.6,7270
2017-11-05 01-AM,7242.98,7270,7231,7231.5
2017-11-05 02-AM,7270,7270,7185,7223.1
2017-11-05 03-AM,7231.5,7264.42,7212.02,7261.1
2017-11-05 04-AM,7223.1,7268,7220.01,7270
2017-11-05 05-AM,7261.1,7270,7222.01,7280
2017-11-05 06-AM,7270,7299.7,7237,7280
2017-11-05 07-AM,7280,7299.69,7250,7296
2017-11-05 08-AM,7280,7300,7270.12,7297.98
2017-11-05 09-AM,7296,7300,7290.01,7300
2017-11-05 10-AM,7297.98,7305.13,7291.01,7390
2017-11-05 11-AM,7300,7398,7292,7435
2017-11-05 12-PM,7390,7439,7375.06,7465.01
2017-11-05 01-PM,7435,7485,7421,7427
2017-11-05 02-PM,7465.01,7485,7345.05,7450
2017-11-05 03-PM,7427,7450,7410,7445.8
2017-11-05 04-PM,7450,7450,7400,7426.96
2017-11-05 05-PM,7445.8,7445.8,7380,7442.99
2017-11-05 06-PM,7426.96,7445,7375,7469.97
2017-11-05 07-PM,7442.99,7474.49,7380,7469.99
2017-11-05 08-PM,7469.97,7474.39,7429.79,7344.81
2017-11-05 09-PM,7469.99,7474.9,7344.81,7320.02
2017-11-05 10-PM,7344.81,7407.62,7320,7394.97
2017-11-05 11-PM,7320.02,7398.94,7299,7330
2017-11-06 12-AM,7394.97,7418.91,7315,7340.01
2017-11-06 01-AM,7330,7398.04,7329.93,7340.61
2017-11-06 02-AM,7340.01,7369.98,7332.01,7249.75
2017-11-06 03-AM,7340.61,7369.97,7200,7200
2017-11-06 04-AM,7249.75,7249.75,7150,7370
2017-11-06 05-AM,7200,7379.7,7161,7301.16
2017-11-06 06-AM,7370,7370,7258.98,7289.99
2017-11-06 07-AM,7301.16,7333.99,7255,7360
2017-11-06 08-AM,7289.99,7361.46,7266.01,7315
2017-11-06 09-AM,7360,7370,7300.02,7291
2017-11-06 10-AM,7315,7346,7255,7314.05
2017-11-06 11-AM,7291,7350,7277.83,7350
2017-11-06 12-PM,7314.05,7360,7303.35,7347
2017-11-06 01-PM,7350,7377.92,7327.75,7288
2017-11-06 02-PM,7347,7347.99,7275,7279.98
2017-11-06 03-PM,7288,7349.99,7230,7184
2017-11-06 04-PM,7279.98,7291.91,7180,7109.98
2017-11-06 05-PM,7184,7219.92,7050,6960
2017-11-06 06-PM,7109.98,7203.1,6958.52,7015
2017-11-06 07-PM,6960,7069,6900,7117.56
2017-11-06 08-PM,7015,7192.83,7006.04,7143.9
2017-11-06 09-PM,7117.56,7179,7117.02,7037.4
2017-11-06 10-PM,7143.9,7200,7000.77,6998.01
2017-11-06 11-PM,7037.4,7045.17,6990,7041.03
2017-11-07 12-AM,6998.01,7078.86,6998,7101
2017-11-07 01-AM,7041.03,7101,7036,7041.92
2017-11-07 02-AM,7101,7117.26,7036,7100.41
2017-11-07 03-AM,7041.92,7100.41,7041.66,7180
2017-11-07 04-AM,7100.41,7180,7100,7175
2017-11-07 05-AM,7180,7248.96,7164.15,7191.14
2017-11-07 06-AM,7175,7200,7102.04,7173.71
2017-11-07 07-AM,7191.14,7201,7140,7172
2017-11-07 08-AM,7173.71,7199.96,7140,7165
2017-11-07 09-AM,7172,7190,7162,7143.47
2017-11-07 10-AM,7165,7203.2,7129,7132.1
2017-11-07 11-AM,7143.47,7173,7111.48,7171.23
2017-11-07 12-PM,7132.1,7191.14,7132.1,7085.14
2017-11-07 01-PM,7171.23,7200,7009,7040
2017-11-07 02-PM,7085.14,7115.4,7021.1,7041.14
2017-11-07 03-PM,7040,7079.99,7025,7040
2017-11-07 04-PM,7041.14,7089.96,7030,7056
2017-11-07 05-PM,7040,7120,7000,7064.01
2017-11-07 06-PM,7056,7100,7052.54,7080
2017-11-07 07-PM,7064.01,7099.49,7033,7003
2017-11-07 08-PM,7080,7080,7003,7001.3
2017-11-07 09-PM,7003,7041.93,7001,7032.04
2017-11-07 10-PM,7001.3,7050,7000.2,7053.2
2017-11-07 11-PM,7032.04,7070,7010.8,7047.7
2017-11-08 12-AM,7053.2,7070,7043.78,7228.83
2017-11-08 01-AM,7047.7,7256,7047.7,7244
2017-11-08 02-AM,7228.83,7257.8,7204.5,7265.78
2017-11-08 03-AM,7244,7280,7244,7250
2017-11-08 04-AM,7265.78,7300,7200,7296
2017-11-08 05-AM,7250,7296,7250,7304.85
2017-11-08 06-AM,7296,7304.9,7280,7289.9
2017-11-08 07-AM,7304.85,7310,7256.12,7280
2017-11-08 08-AM,7289.9,7300,7280,7274.12
2017-11-08 09-AM,7280,7285.12,7256.1,7277.99
2017-11-08 10-AM,7274.12,7278,7256.1,7335.01
2017-11-08 11-AM,7277.99,7340,7258.01,7350
2017-11-08 12-PM,7335.01,7379,7326.78,7322
2017-11-08 01-PM,7350,7359.99,7309,7351.65
2017-11-08 02-PM,7322,7381,7308.29,7349
2017-11-08 03-PM,7351.65,7360,7318.96,7305
2017-11-08 04-PM,7349,7350,7277,7526
2017-11-08 05-PM,7305,7559,7279.88,7171.23
2017-11-08 06-PM,7526,7538,7015,7208.84
2017-11-08 07-PM,7171.23,7242.7,7050,7208.84
2017-11-08 08-PM,7208.84,7208.84,7208.84,7220
2017-11-08 09-PM,7208.84,7279,7151,7270
2017-11-08 10-PM,7220,7350,7220,7358.77
2017-11-08 11-PM,7270,7390,7265.01,7227.22
2017-11-09 12-AM,7358.77,7358.77,7220.11,7234
2017-11-09 01-AM,7227.22,7307,7220.16,7243
2017-11-09 02-AM,7234,7350,7234,7260
2017-11-09 03-AM,7243,7400,7243,7225
2017-11-09 04-AM,7260,7275,7220.11,7260.83
2017-11-09 05-AM,7225,7310,7225,7260.1
2017-11-09 06-AM,7260.83,7290,7251.11,7280
2017-11-09 07-AM,7260.1,7289.03,7255,7183
2017-11-09 08-AM,7280,7294,7160,7180
2017-11-09 09-AM,7183,7201,7150,7150
2017-11-09 10-AM,7180,7188,7150,7091
2017-11-09 11-AM,7150,7179.5,7080,7145
2017-11-09 12-PM,7091,7163,7071.48,7122.2
2017-11-09 01-PM,7145,7180,7122.2,7153.7
2017-11-09 02-PM,7122.2,7248.7,7119.67,7111.12
2017-11-09 03-PM,7153.7,7177.98,7100,7094.93
2017-11-09 04-PM,7111.12,7138.99,7094.91,7090
2017-11-09 05-PM,7094.93,7129.99,7072,7152.8
2017-11-09 06-PM,7090,7158.06,7079,7100
2017-11-09 07-PM,7152.8,7152.8,7080,7121.56
2017-11-09 08-PM,7100,7137.8,7087.09,7070
2017-11-09 09-PM,7121.56,7125,7050,7084.21
2017-11-09 10-PM,7070,7103,7061,7053.06
2017-11-09 11-PM,7084.21,7096.2,7050,7162
2017-11-10 12-AM,7053.06,7162,7053.06,7166.06
2017-11-10 01-AM,7162,7183,7125,7132.94
2017-11-10 02-AM,7166.06,7184,7125,7157
2017-11-10 03-AM,7132.94,7179.9,7122.93,7172.91
2017-11-10 04-AM,7157,7180,7157,7134
2017-11-10 05-AM,7172.91,7198,7120,7125
2017-11-10 06-AM,7134,7155,7111.52,7125
2017-11-10 07-AM,7125,7160.99,7122.72,7102.83
2017-11-10 08-AM,7125,7148.65,7096.01,7070
2017-11-10 09-AM,7102.83,7142,7070,7065
2017-11-10 10-AM,7070,7107.96,7060.11,6888
2017-11-10 11-AM,7065,7089,6800,6635.9
2017-11-10 12-PM,6888,6899,6635.9,6800
2017-11-10 01-PM,6635.9,6835,6622.67,6724.95
2017-11-10 02-PM,6800,6850,6700,6786.5
2017-11-10 03-PM,6724.95,6834.87,6697,6910
2017-11-10 04-PM,6786.5,6990,6782,6811.01
2017-11-10 05-PM,6910,6925,6710.2,6500
2017-11-10 06-PM,6811.01,6825,6500,6649
2017-11-10 07-PM,6500,6690,6500,6408
2017-11-10 08-PM,6649,6690,6400,6624
2017-11-10 09-PM,6408,6720,6400,6703.1
2017-11-10 10-PM,6624,6802.22,6599.57,6655.52
2017-11-10 11-PM,6703.1,6720,6621.01,6689.99
2017-11-11 12-AM,6655.52,6703.71,6620,6796.98
2017-11-11 01-AM,6689.99,6797,6681.8,6805.75
2017-11-11 02-AM,6796.98,6805.75,6733,6763.42
2017-11-11 03-AM,6805.75,6808.64,6739.38,6786.95
2017-11-11 04-AM,6763.42,6788,6739.45,6705
2017-11-11 05-AM,6786.95,6815,6705,6734
2017-11-11 06-AM,6705,6739.94,6682.01,6649
2017-11-11 07-AM,6734,6734,6620,6709
2017-11-11 08-AM,6649,6735,6634.03,6710
2017-11-11 09-AM,6709,6731.89,6684.03,6640.85
2017-11-11 10-AM,6710,6723.53,6640,6540
2017-11-11 11-AM,6640.85,6646.49,6540,6438.3
2017-11-11 12-PM,6540,6566.7,6430,6540
2017-11-11 01-PM,6438.3,6599,6327,6418
2017-11-11 02-PM,6540,6598,6417.4,6379.8
2017-11-11 03-PM,6418,6463,6353.01,6460
2017-11-11 04-PM,6379.8,6526.5,6355,6361
2017-11-11 05-PM,6460,6470,6320,6257.1
2017-11-11 06-PM,6361,6393.99,6255.8,6315.7
2017-11-11 07-PM,6257.1,6391,6250,6406
2017-11-11 08-PM,6315.7,6438,6268.5,6463.02
2017-11-11 09-PM,6406,6499,6391,6367.01
2017-11-11 10-PM,6463.02,6498.95,6367,6345.13
2017-11-11 11-PM,6367.01,6367.01,6309,6276.06
2017-11-12 12-AM,6345.13,6352,6270,6250
2017-11-12 01-AM,6276.06,6292.37,6250,6251.13
2017-11-12 02-AM,6250,6291.14,6219.5,6158.89
2017-11-12 03-AM,6251.13,6263.99,6111,6025
2017-11-12 04-AM,6158.89,6166.42,6020,5850
2017-11-12 05-AM,6025,6102.12,5750,5667
2017-11-12 06-AM,5850,5880,5600,6197.4
2017-11-12 07-AM,5667,6212.9,5633,6121.01
2017-11-12 08-AM,6197.4,6498.21,6021.4,6241
2017-11-12 09-AM,6121.01,6300,5995.12,6400
2017-11-12 10-AM,6241,6400,6197.3,6469.1
2017-11-12 11-AM,6400,6509,6281.7,6275.4
2017-11-12 12-PM,6469.1,6469.1,6271,6205
2017-11-12 01-PM,6275.4,6308.5,6050,6130
2017-11-12 02-PM,6205,6282.2,6050,6200
2017-11-12 03-PM,6130,6269,6082,6168.1
2017-11-12 04-PM,6200,6249.9,6131,6101
2017-11-12 05-PM,6168.1,6188,6067,6180
2017-11-12 06-PM,6101,6198.9,6080,6099.01
2017-11-12 07-PM,6180,6200,6055,6004.3
2017-11-12 08-PM,6099.01,6175,6000,5880
2017-11-12 09-PM,6004.3,6025.29,5800,5740
2017-11-12 10-PM,5880,5888.99,5740,5909.34
2017-11-12 11-PM,5740,5974,5707,6052
2017-11-13 12-AM,5909.34,6082,5902.7,5885.05
2017-11-13 01-AM,6052,6100,5883.03,5925.96
2017-11-13 02-AM,5885.05,5989.8,5860.2,5964.21
2017-11-13 03-AM,5925.96,6045,5922.11,6035
2017-11-13 04-AM,5964.21,6094.4,5943.5,6268
2017-11-13 05-AM,6035,6268.84,6017.41,6299.99
2017-11-13 06-AM,6268,6300,6218.99,6243
2017-11-13 07-AM,6299.99,6303.16,6200,6288
2017-11-13 08-AM,6243,6298,6201,6350.3
2017-11-13 09-AM,6288,6400,6242.8,6445
2017-11-13 10-AM,6350.3,6445,6331.11,6500
2017-11-13 11-AM,6445,6572,6440,6650.01
2017-11-13 12-PM,6500,6666,6444.33,6580.02
2017-11-13 01-PM,6650.01,6770,6577,6520
2017-11-13 02-PM,6580.02,6635.87,6433.41,6680
2017-11-13 03-PM,6520,6698.73,6503.17,6472.98
2017-11-13 04-PM,6680,6736.19,6400,6450.03
2017-11-13 05-PM,6472.98,6502,6404,6360.95
2017-11-13 06-PM,6450.03,6451,6300.01,6464.34
2017-11-13 07-PM,6360.95,6525,6335.01,6448.98
2017-11-13 08-PM,6464.34,6525,6365,6538
2017-11-13 09-PM,6448.98,6612.5,6400.02,6529.68
2017-11-13 10-PM,6538,6574,6493,6560
2017-11-13 11-PM,6529.68,6650,6467.31,6650
2017-11-14 12-AM,6560,6650,6560,6622.77
