Date,Open,High,Low,Close,Volume From,Volume To
2017-08-29 04-AM,4337.6,4359,4337.1,4359,19115,23971.62
2017-08-29 05-AM,4359,4362.23,4322.85,4325.01,22890,41770.36
2017-08-29 06-AM,4325.01,4334.95,4301.39,4319.99,16589,27853.49
2017-08-29 07-AM,4319.99,4323.27,4300,4310,21002,32634.73
2017-08-29 08-AM,4310,4324.99,4300.5,4320.9,43318,26195.89
2017-08-29 09-AM,4320.9,4322.8,4300.08,4314.99,43351,38394.89
2017-08-29 10-AM,4314.99,4333,4300,4318,42186,30848.12
2017-08-29 11-AM,4318,4343,4310,4324.99,19998,45620.03
2017-08-29 12-PM,4324.99,4370,4320,4370,16.16,70209.19
2017-08-29 01-PM,4370,4560,4360,4515.01,68.55,304748.04
2017-08-29 02-PM,4515.01,4548,4480,4495,30.38,137202.23
2017-08-29 03-PM,4495,4525,4480,4510,32782,49035.28
2017-08-29 04-PM,4510,4519,4460.5,4460.5,30072,26129.41
2017-08-29 05-PM,4460.5,4465.01,4421.59,4464,35977,35509.08
2017-08-29 06-PM,4464,4505,4463.99,4485,43104,17981.46
2017-08-29 07-PM,4485,4500,4471.75,4499.99,18994,6837.02
2017-08-29 08-PM,4499.99,4504.58,4488.54,4488.54,44682,23514.53
2017-08-29 09-PM,4488.54,4518.52,4486.05,4505,42856,23304.24
2017-08-29 10-PM,4505,4516,4488.21,4511.9,44256,14434.49
2017-08-29 11-PM,4511.9,4520,4502,4513,0.8364,3777.76
2017-08-30 12-AM,4513,4513,4490.15,4510,0.582,2620.57
2017-08-30 01-AM,4510,4518,4479.12,4509.52,17958,15653.08
2017-08-30 02-AM,4509.52,4518.85,4501.01,4518.2,0.1511,682.0
2017-08-30 03-AM,4518.2,4519,4470,4470,15401,15373.32
2017-08-30 04-AM,4470,4511,4470,4499.98,27820,16914.31
2017-08-30 05-AM,4499.98,4500,4470,4475,16103,10943.61
2017-08-30 06-AM,4475,4520,4475,4518.97,15097,24320.47
2017-08-30 07-AM,4518.97,4522.54,4491,4510,28399,48484.4
2017-08-30 08-AM,4510,4534,4495,4506,23559,34551.57
2017-08-30 09-AM,4506,4550,4470,4470.04,13.89,62665.61
2017-08-30 10-AM,4470.04,4492,4444,4477.9,15.95,71280.32
2017-08-30 11-AM,4477.9,4500,4477.9,4499.98,16.32,73401.36
2017-08-30 12-PM,4499.98,4520,4480.01,4510.5,43326,63366.36
2017-08-30 01-PM,4510.5,4530,4510.5,4520.6,35521,22451.67
2017-08-30 02-PM,4520.6,4528.8,4498.5,4509.4,28399,48618.28
2017-08-30 03-PM,4509.4,4529.67,4501.05,4529.6,16.47,74283.35
2017-08-30 04-PM,4529.6,4542,4516.03,4540,43265,63757.98
2017-08-30 05-PM,4540,4549.97,4527.3,4537.2,12024,55901.22
2017-08-30 06-PM,4537.2,4550,4531.01,4545,46966,37612.22
2017-08-30 07-PM,4545,4549,4510,4511,13119,55950.0
2017-08-30 08-PM,4511,4534.9,4500.8,4519.5,14427,33429.23
2017-08-30 09-PM,4519.5,4539,4506.21,4522.7,31382,58159.36
2017-08-30 10-PM,4522.7,4539,4518.42,4539,29768,35383.78
2017-08-30 11-PM,4539,4544,4521,4521.1,16377,51888.27
2017-08-31 12-AM,4521.1,4553.1,4521,4553.1,43321,44506.4
2017-08-31 01-AM,4553.1,4568,4550.9,4565.63,43140,41948.88
2017-08-31 02-AM,4565.63,4572.69,4550,4565,34090,27060.87
2017-08-31 03-AM,4565,4580,4557.8,4567.4,27607,39991.13
2017-08-31 04-AM,4567.4,4582,4561.1,4577.1,27181,30825.74
2017-08-31 05-AM,4577.1,4590,4560.9,4583,47178,15057.56
2017-08-31 06-AM,4583,4598,4558.02,4561,21641,21040.66
2017-08-31 07-AM,4561,4598,4561,4581,27638,44665.6
2017-08-31 08-AM,4581,4598,4575.01,4583.67,44713,28505.63
2017-08-31 09-AM,4583.67,4596,4500,4554.17,21.51,97825.51
2017-08-31 10-AM,4554.17,4600,4554.17,4571.03,18.55,84982.61
2017-08-31 11-AM,4571.03,4600,4571.03,4584.08,41974,55792.69
2017-08-31 12-PM,4584.08,4630,4584.08,4630,13.29,61333.4
2017-08-31 01-PM,4630,4682,4615,4679.1,35004,55620.32
2017-08-31 02-PM,4679.1,4689,4633,4681,22525,44905.63
2017-08-31 03-PM,4681,4695,4630,4678.52,26238,54719.77
2017-08-31 04-PM,4678.52,4700,4652.04,4699.98,25447,45420.93
2017-08-31 05-PM,4699.98,4700,4670.01,4673,7.0,32731.39
2017-08-31 06-PM,4673,4718.98,4672.02,4700,47453,57737.4
2017-08-31 07-PM,4700,4725,4670.01,4713.98,43235,70870.19
2017-08-31 08-PM,4713.98,4717,4670.01,4690.02,14336,20645.53
2017-08-31 09-PM,4690.02,4717,4681,4700,13363,39273.6
2017-08-31 10-PM,4700,4714.47,4678.94,4699.98,13759,44036.39
2017-08-31 11-PM,4699.98,4700,4677.7,4682,43163,18910.56
2017-09-01 12-AM,4682,4700,4673.01,4700,15462,25436.03
2017-09-01 01-AM,4700,4750,4690.03,4709.7,44743,34045.18
2017-09-01 02-AM,4709.7,4734.59,4700,4729.03,24563,22050.59
2017-09-01 03-AM,4729.03,4760,4706.16,4737,22859,40811.64
2017-09-01 04-AM,4737,4737,4655,4655,43111,52098.37
2017-09-01 05-AM,4655,4703.37,4655,4690,43257,30929.54
2017-09-01 06-AM,4690,4693.8,4668.02,4690,43163,20116.36
2017-09-01 07-AM,4690,4716.96,4676,4709.99,18172,49274.76
2017-09-01 08-AM,4709.99,4744,4709.99,4743.1,20607,31035.66
2017-09-01 09-AM,4743.1,4745,4731.02,4744,43227,35582.21
2017-09-01 10-AM,4744,4776,4702.04,4740,19.43,92212.47
2017-09-01 11-AM,4740,4774.89,4730.03,4750.34,43352,43285.61
2017-09-01 12-PM,4750.34,4842.12,4750.33,4815,27.37,131353.47
2017-09-01 01-PM,4815,4865,4795.56,4830,43171,59509.32
2017-09-01 02-PM,4830,4830,4785,4798,15.56,74611.95
2017-09-01 03-PM,4798,4830.74,4790,4813,44378,34622.82
2017-09-01 04-PM,4813,4832,4800,4800,20424,60367.49
2017-09-01 05-PM,4800,4818.3,4792,4818.2,16619,35826.84
2017-09-01 06-PM,4818.2,4824.79,4797.39,4810,42248,44065.15
2017-09-01 07-PM,4810,4837,4790,4833.57,25.43,122485.88
2017-09-01 08-PM,4833.57,4933.86,4820.01,4866,22.23,108548.59
2017-09-01 09-PM,4866,4939.99,4865.22,4865.23,35462,14544.59
2017-09-01 10-PM,4865.23,4900,4865.23,4866,20852,12546.26
2017-09-01 11-PM,4866,4915,4866,4901,15008,11829.52
2017-09-02 12-AM,4901,4914.99,4881.25,4904,46054,11061.34
2017-09-02 01-AM,4904,4919.94,4885.25,4892.06,43347,20077.87
2017-09-02 02-AM,4892.06,4940,4892.06,4900.02,18719,22195.36
2017-09-02 03-AM,4900.02,4919.73,4835,4863.06,43352,44229.92
2017-09-02 04-AM,4863.06,4892.52,4830,4856.9,32540,14028.57
2017-09-02 05-AM,4856.9,4856.9,4557.23,4581.92,31.51,146885.72
2017-09-02 06-AM,4581.92,4815.8,4557.23,4776.75,42.96,201701.36
2017-09-02 07-AM,4776.75,4850,4750.28,4799,12359,54397.72
2017-09-02 08-AM,4799,4799.8,4665,4715.1,13.24,62644.36
2017-09-02 09-AM,4715.1,4720,4600,4625.6,13.16,61093.4
2017-09-02 10-AM,4625.6,4727.8,4612.3,4725,45839,33748.61
2017-09-02 11-AM,4725,4738.79,4670.69,4690.59,43257,28469.49
2017-09-02 12-PM,4690.59,4699.59,4601,4650,22798,30751.01
2017-09-02 01-PM,4650,4679.95,4620.02,4640.98,43164,23362.01
2017-09-02 02-PM,4640.98,4679.59,4505,4599.89,20.59,94142.24
2017-09-02 03-PM,4599.89,4599.89,4500.1,4555.01,17.33,78483.01
2017-09-02 04-PM,4555.01,4667.6,4530.83,4570.03,43.25,200175.96
2017-09-02 05-PM,4570.03,4650,4570.03,4649.96,14.42,66507.45
2017-09-02 06-PM,4649.96,4683,4600,4605,42948,37918.27
2017-09-02 07-PM,4605,4618.9,4550,4575,43443,41808.92
2017-09-02 08-PM,4575,4613.7,4502.1,4531.86,15.97,72582.74
2017-09-02 09-PM,4531.86,4549.9,4495,4510,15.84,71426.6
2017-09-02 10-PM,4510,4599.99,4500,4550.02,43289,36524.14
2017-09-02 11-PM,4550.02,4649.6,4550,4612.01,43226,27790.41
2017-09-03 12-AM,4612.01,4666.73,4588.32,4666.73,43374,47173.28
2017-09-03 01-AM,4666.73,4666.73,4609.39,4650,0.9373,4348.0
2017-09-03 02-AM,4650,4670,4620.02,4670,41334,14564.66
2017-09-03 03-AM,4670,4675,4644.2,4660.02,43222,9549.34
2017-09-03 04-AM,4660.02,4745.5,4660.02,4726,15980,49049.37
2017-09-03 05-AM,4726,4761.5,4701,4734.16,43268,81004.19
2017-09-03 06-AM,4734.16,4765.8,4670.2,4675.01,13424,48868.78
2017-09-03 07-AM,4675.01,4720,4666.57,4675.48,36100,56250.87
2017-09-03 08-AM,4675.48,4739.99,4675.48,4720,33329,23098.65
2017-09-03 09-AM,4720,4731.23,4610,4652.79,12936,29543.37
2017-09-03 10-AM,4652.79,4653.6,4613.01,4615.01,35551,27656.12
2017-09-03 11-AM,4615.01,4643.99,4566.55,4576.02,27211,35629.06
2017-09-03 12-PM,4576.02,4645.99,4551,4640,12510,19920.01
2017-09-03 01-PM,4640,4640,4444,4444,43123,104625.04
2017-09-03 02-PM,4444,4612.32,4444,4496.1,43112,54227.65
2017-09-03 03-PM,4496.1,4530.3,4470.24,4522.7,43447,59003.29
2017-09-03 04-PM,4522.7,4564,4522.29,4551,16711,47518.42
2017-09-03 05-PM,4551,4599,4548.99,4581.3,13.68,62459.73
2017-09-03 06-PM,4581.3,4588.3,4530,4563.9,43326,64108.96
2017-09-03 07-PM,4563.9,4600,4533,4600,15.81,72163.87
2017-09-03 08-PM,4600,4609.9,4571.39,4599.4,15311,57016.4
2017-09-03 09-PM,4599.4,4630,4563.01,4630,25143,53617.22
2017-09-03 10-PM,4630,4662.89,4601.99,4605,29099,45407.37
2017-09-03 11-PM,4605,4690,4595.58,4641,41518,42353.79
2017-09-04 12-AM,4641,4664.22,4606.18,4611.3,46997,42918.36
2017-09-04 01-AM,4611.3,4623.8,4563.42,4585.89,43165,27738.57
2017-09-04 02-AM,4585.89,4600,4563.5,4593.4,32599,22421.75
2017-09-04 03-AM,4593.4,4610,4563.52,4610,43435,5094.68
2017-09-04 04-AM,4610,4610,4573.19,4590.1,43167,38107.89
2017-09-04 05-AM,4590.1,4602.8,4560,4590.5,11994,51863.77
2017-09-04 06-AM,4590.5,4592.8,4528.28,4556.02,14.21,64656.76
2017-09-04 07-AM,4556.02,4583.7,4440,4441.3,36.9,165828.67
2017-09-04 08-AM,4441.3,4460.74,4320,4393.7,63.24,278118.03
2017-09-04 09-AM,4393.7,4417.69,4341,4396.29,33.19,145673.78
2017-09-04 10-AM,4396.29,4490,4380.87,4456.48,19572,37842.25
2017-09-04 11-AM,4456.48,4456.48,4300,4310,37.91,166180.46
2017-09-04 12-PM,4310,4395.1,4259.91,4330.54,24.66,106153.46
2017-09-04 01-PM,4330.54,4420.9,4300,4308.6,13.91,60561.63
2017-09-04 02-PM,4308.6,4400,4260,4265,43115,64868.67
2017-09-04 03-PM,4265,4750,4158,4308.5,68.47,291525.44
2017-09-04 04-PM,4308.5,4308.5,4200,4232,23.34,99472.6
2017-09-04 05-PM,4232,4234,4123,4123,19.41,80917.85
2017-09-04 06-PM,4123,4268.9,4090.7,4268.9,23.66,98437.32
2017-09-04 07-PM,4268.9,4268.9,4268.9,4268.9,0.0,0.0
2017-09-04 08-PM,4268.9,4268.9,4268.9,4268.9,0.0,0.0
2017-09-04 09-PM,4268.9,4455,4235.02,4388,12236,32089.47
2017-09-04 10-PM,4388,4418.25,4350,4350,26085,29384.42
2017-09-04 11-PM,4350,4359.99,4300,4324.93,35156,21465.01
2017-09-05 12-AM,4324.93,4334,4223.91,4261.86,15919,35975.49
2017-09-05 01-AM,4261.86,4261.86,4172.6,4172.6,20852,10794.67
2017-09-05 02-AM,4172.6,4200.92,4139.43,4160.01,23012,6821.65
2017-09-05 03-AM,4160.01,4176.03,4130.01,4136,43282,4427.88
2017-09-05 04-AM,4136,4200,4130.02,4156.3,43348,21227.62
2017-09-05 05-AM,4156.3,4199.99,4155.98,4162,42795,13208.01
2017-09-05 06-AM,4162,4206,4145,4206,43293,53109.15
2017-09-05 07-AM,4206,4270,4172.62,4270,27.37,115618.4
2017-09-05 08-AM,4270,4289,4227.87,4270,14.59,62346.29
2017-09-05 09-AM,4270,4270,4185,4264,15.39,65259.59
2017-09-05 10-AM,4264,4289,4228,4262.02,13.68,58237.6
2017-09-05 11-AM,4262.02,4325,4235.02,4325,21.28,91104.62
2017-09-05 12-PM,4325,4350,4300,4300,25.0,108395.07
2017-09-05 01-PM,4300,4375.83,4300,4360,11597,44673.43
2017-09-05 02-PM,4360,4389,4350.02,4389,45108,31624.41
2017-09-05 03-PM,4389,4389,4360,4370,17.95,78593.82
2017-09-05 04-PM,4370,4388.9,4370,4385,15220,41142.94
2017-09-05 05-PM,4385,4498.99,4370,4470,16.32,72096.15
2017-09-05 06-PM,4470,4506,4465,4466.16,43358,71306.32
2017-09-05 07-PM,4466.16,4483,4466.16,4466.2,0.008201,36.7
2017-09-05 08-PM,4466.2,4466.2,4466.2,4466.2,0.0,0.0
2017-09-05 09-PM,4466.2,4466.2,4466.2,4466.2,0.0,0.0
2017-09-05 10-PM,4466.2,4466.2,4466.2,4466.2,0.0,0.0
2017-09-05 11-PM,4466.2,4466.2,4466.2,4466.2,0.0,0.0
2017-09-06 12-AM,4466.2,4466.2,4466.2,4466.2,0.0,0.0
2017-09-06 01-AM,4466.2,4466.2,4466.2,4466.2,0.0,0.0
2017-09-06 02-AM,4466.2,4466.2,4466.2,4466.2,0.0,0.0
2017-09-06 03-AM,4466.2,4466.2,4466.2,4466.2,0.0,0.0
2017-09-06 04-AM,4466.2,4549.99,4465,4489,17.74,80044.19
2017-09-06 05-AM,4489,4533.76,4470,4520,18172,47150.75
2017-09-06 06-AM,4520,4549,4471,4530,25324,25693.2
2017-09-06 07-AM,4530,4699,4510.01,4629.79,18.14,83104.74
2017-09-06 08-AM,4629.79,4640,4593.69,4616.4,14.79,68226.95
2017-09-06 09-AM,4616.4,4639.98,4560,4561,15.97,73446.13
2017-09-06 10-AM,4561,4640,4559,4612.87,13.41,61721.53
2017-09-06 11-AM,4612.87,4640,4606.04,4626,34090,27403.6
2017-09-06 12-PM,4626,4649,4598.99,4609,42278,46947.5
2017-09-06 01-PM,4609,4613,4550,4599.71,17.55,80373.04
2017-09-06 02-PM,4599.71,4605.99,4571,4605.5,13.49,61958.7
2017-09-06 03-PM,4605.5,4630,4551.2,4629.3,18.63,85910.85
2017-09-06 04-PM,4629.3,4630,4561.8,4603,16.44,75775.65
2017-09-06 05-PM,4603,4627.44,4573,4615.23,28095,58747.54
2017-09-06 06-PM,4615.23,4630,4601.02,4608.09,14.27,65867.57
2017-09-06 07-PM,4608.09,4618,4550,4573.5,14.46,66214.03
2017-09-06 08-PM,4573.5,4620,4550,4560.61,34274,54645.55
2017-09-06 09-PM,4560.61,4598.42,4550.01,4550.01,19238,43456.28
2017-09-06 10-PM,4550.01,4569.99,4550.01,4569.99,15373,11032.84
2017-09-06 11-PM,4569.99,4598.41,4549.51,4558,21641,20959.35
2017-09-07 12-AM,4558,4589.76,4549.5,4587.98,35827,13633.45
2017-09-07 01-AM,4587.98,4587.98,4515,4540,46143,23943.22
2017-09-07 02-AM,4540,4575.83,4515,4562.43,15036,15448.04
2017-09-07 03-AM,4562.43,4562.43,4522.85,4530,24504,12104.62
2017-09-07 04-AM,4530,4559.97,4501,4510.07,30773,21921.09
2017-09-07 05-AM,4510.07,4564.97,4510.07,4542.88,19845,25218.85
2017-09-07 06-AM,4542.88,4557.76,4520,4539.6,20972,29795.31
2017-09-07 07-AM,4539.6,4559.9,4500,4500,43205,67890.63
2017-09-07 08-AM,4500,4541.59,4470.01,4518.7,43358,67996.34
2017-09-07 09-AM,4518.7,4577.99,4486,4552.52,17.17,77860.03
2017-09-07 10-AM,4552.52,4595,4550,4593.99,13.0,59493.34
2017-09-07 11-AM,4593.99,4650,4579,4601.01,43324,59248.95
2017-09-07 12-PM,4601.01,4649,4600,4618.01,13302,29398.88
2017-09-07 01-PM,4618.01,4645,4600.23,4628.11,13.19,61033.12
2017-09-07 02-PM,4628.11,4649.89,4592.6,4608.11,43367,115055.61
2017-09-07 03-PM,4608.11,4636,4590.6,4634,16650,39010.71
2017-09-07 04-PM,4634,4636,4601.02,4601.02,16.36,75689.41
2017-09-07 05-PM,4601.02,4620,4555.5,4600,16.34,74814.84
2017-09-07 06-PM,4600,4600,4571.78,4578,43221,23812.99
2017-09-07 07-PM,4578,4600,4578,4579.01,28430,54049.07
2017-09-07 08-PM,4579.01,4630,4571,4600.17,16.54,76062.87
2017-09-07 09-PM,4600.17,4625,4545,4570,13.73,62698.48
2017-09-07 10-PM,4570,4619.99,4568.91,4617,43318,31159.69
2017-09-07 11-PM,4617,4618.7,4602.03,4603.2,0.3466,1597.73
2017-09-08 12-AM,4603.2,4629,4602,4627.86,47119,5946.59
2017-09-08 01-AM,4627.86,4628.86,4557.81,4601.19,43166,32285.21
2017-09-08 02-AM,4601.19,4623,4588.37,4595.92,44621,14819.9
2017-09-08 03-AM,4595.92,4628.89,4595.92,4605,24108,7658.93
2017-09-08 04-AM,4605,4619.98,4597.06,4597.06,24593,26139.51
2017-09-08 05-AM,4597.06,4617,4577,4577.03,24593,26060.17
2017-09-08 06-AM,4577.03,4601,4550.6,4601,34820,27192.47
2017-09-08 07-AM,4601,4617,4585,4605,45170,42510.16
2017-09-08 08-AM,4605,4630,4591.61,4629.5,19.97,92180.96
2017-09-08 09-AM,4629.5,4631,4605.3,4630,42644,46922.14
2017-09-08 10-AM,4630,4634.1,4595,4595.01,24777,53919.16
2017-09-08 11-AM,4595.01,4619.94,4590,4601.3,16772,57316.23
2017-09-08 12-PM,4601.3,4621,4590,4610,33359,27214.14
2017-09-08 01-PM,4610,4628.96,4386,4418.11,51.3,231721.93
2017-09-08 02-PM,4418.11,4458.6,4235,4431,54.06,235868.71
2017-09-08 03-PM,4431,4453.21,4266.27,4440,35.98,157557.35
2017-09-08 04-PM,4440,4518.76,4399.99,4418,18.48,82359.56
2017-09-08 05-PM,4418,4459.99,4385,4385.09,43261,46817.14
2017-09-08 06-PM,4385.09,4449,4385.09,4408,32417,47991.09
2017-09-08 07-PM,4408,4408,4285,4285,43178,82804.49
2017-09-08 08-PM,4285,4355.59,4247.99,4321.24,14.47,62172.54
2017-09-08 09-PM,4321.24,4336.5,4230,4291.13,41487,34768.73
2017-09-08 10-PM,4291.13,4440,4290.94,4380.48,32295,29857.97
2017-09-08 11-PM,4380.48,4404.13,4284.77,4348.65,42522,26757.98
2017-09-09 12-AM,4348.65,4384.78,4298.91,4349.11,43132,9481.82
2017-09-09 01-AM,4349.11,4349.11,4205,4291,43361,77204.84
2017-09-09 02-AM,4291,4370,4275.01,4322.33,30042,20771.61
2017-09-09 03-AM,4322.33,4427.54,4322.33,4360,24047,51158.97
2017-09-09 04-AM,4360,4399.92,4320.34,4364,36220,17405.92
2017-09-09 05-AM,4364,4440,4364,4437,33451,39193.46
2017-09-09 06-AM,4437,4438,4375,4430,34366,13019.71
2017-09-09 07-AM,4430,4436.46,4384.99,4400.01,26420,25211.16
2017-09-09 08-AM,4400.01,4434,4384,4427.31,42309,49199.81
2017-09-09 09-AM,4427.31,4450,4393,4420.74,26999,56306.98
2017-09-09 10-AM,4420.74,4442.81,4400.5,4436,23224,38094.02
2017-09-09 11-AM,4436,4442.62,4408.01,4431,12206,28054.39
2017-09-09 12-PM,4431,4473,4431,4450,31837,17216.21
2017-09-09 01-PM,4450,4450,4425,4444,43137,26724.74
2017-09-09 02-PM,4444,4499,4423.29,4425,43294,58116.22
2017-09-09 03-PM,4425,4446.5,4330,4406.33,16.76,73876.73
2017-09-09 04-PM,4406.33,4421.36,4390,4395,13971,19291.98
2017-09-09 05-PM,4395,4417.5,4357.54,4370,11475,27645.51
2017-09-09 06-PM,4370,4400,4333,4340,34151,34543.25
2017-09-09 07-PM,4340,4414.99,4333,4385.6,41456,31084.58
2017-09-09 08-PM,4385.6,4410,4375,4387.23,29983,12372.93
2017-09-09 09-PM,4387.23,4398.97,4359.41,4378.6,14062,32320.62
2017-09-09 10-PM,4378.6,4409.99,4378.6,4391.43,22341,15906.01
2017-09-09 11-PM,4391.43,4408.98,4359.43,4390,43164,22077.47
2017-09-10 12-AM,4390,4398.95,4370.6,4385,42856,22648.29
2017-09-10 01-AM,4385,4399.15,4370,4381.4,14032,27962.57
2017-09-10 02-AM,4381.4,4399.19,4336.2,4350,44317,22770.81
2017-09-10 03-AM,4350,4371.72,4333,4350,34151,34488.46
2017-09-10 04-AM,4350,4407.7,4349.3,4382,43437,13635.4
2017-09-10 05-AM,4382,4382,4319,4319,32356,38531.91
2017-09-10 06-AM,4319,4324.5,4200.73,4200.73,18.39,78526.55
2017-09-10 07-AM,4200.73,4269.9,4200,4269.89,20.49,86956.32
2017-09-10 08-AM,4269.89,4310,4253.38,4260,14.33,61366.4
2017-09-10 09-AM,4260,4310,4200.01,4234.99,23285,45352.23
2017-09-10 10-AM,4234.99,4250,4202.01,4247.26,15980,44059.38
2017-09-10 11-AM,4247.26,4308.94,4233,4281.84,43350,33663.85
2017-09-10 12-PM,4281.84,4307.59,4250,4250,41821,30467.43
2017-09-10 01-PM,4250,4300,4250,4289.99,25.74,110086.09
2017-09-10 02-PM,4289.99,4344.99,4262.12,4298.5,15.42,66142.03
2017-09-10 03-PM,4298.5,4346,4276.01,4289.7,15.26,65699.89
2017-09-10 04-PM,4289.7,4356,4274.55,4355.61,17.23,74436.0
2017-09-10 05-PM,4355.61,4431.7,4300,4384.31,20.58,90198.52
2017-09-10 06-PM,4384.31,4440.95,4233.2,4440.95,22.53,98629.18
2017-09-10 07-PM,4440.95,4440.96,4380.04,4394,34912,39627.0
2017-09-10 08-PM,4394,4417.95,4335,4376.99,42948,35818.28
2017-09-10 09-PM,4376.99,4419.99,4330.28,4330.28,31444,12512.3
2017-09-10 10-PM,4330.28,4360.23,4330.01,4333.58,0.7887,3428.4
2017-09-10 11-PM,4333.58,4399.26,4310,4355.6,12510,18898.56
2017-09-11 12-AM,4355.6,4355.6,4300.5,4300.76,16103,10527.16
2017-09-11 01-AM,4300.76,4355.61,4300.76,4355.61,43222,10848.92
2017-09-11 02-AM,4355.61,4400,4300,4356.46,27454,16332.81
2017-09-11 03-AM,4356.46,4408,4300,4408,32629,25649.62
2017-09-11 04-AM,4408,4412.75,4300,4350,46874,22993.12
2017-09-11 05-AM,4350,4359.96,4302,4322,24198,20207.2
2017-09-11 06-AM,4322,4389.1,4320,4320.78,43319,33800.05
2017-09-11 07-AM,4320.78,4354.34,4300,4300,43173,60611.36
2017-09-11 08-AM,4300,4350,4300,4310.9,16316,40702.01
2017-09-11 09-AM,4310.9,4326.51,4250,4286.01,42309,47936.25
2017-09-11 10-AM,4286.01,4312.95,4250,4286.85,14.71,63049.07
2017-09-11 11-AM,4286.85,4349,4250,4293,43070,52069.76
2017-09-11 12-PM,4293,4310.57,4251,4279.99,15.46,66265.61
2017-09-11 01-PM,4279.99,4350,4233.12,4320.11,17.91,76873.12
2017-09-11 02-PM,4320.11,4350,4290,4314.99,47088,53098.79
2017-09-11 03-PM,4314.99,4350,4290,4310,43353,47018.91
2017-09-11 04-PM,4310,4400,4290,4335.03,22616,54733.75
2017-09-11 05-PM,4335.03,4425,4280,4292.98,42705,52875.26
2017-09-11 06-PM,4292.98,4334.41,4290,4334.41,42522,26552.59
2017-09-11 07-PM,4334.41,4335,4307.01,4328,43106,25927.1
2017-09-11 08-PM,4328,4389,4311,4325.01,41487,35321.83
2017-09-11 09-PM,4325.01,4389,4301,4327.02,13028,40544.1
2017-09-11 10-PM,4327.02,4370,4325,4359.24,32234,21198.95
2017-09-11 11-PM,4359.24,4359.24,4300,4300.08,15766,14800.63
2017-09-12 12-AM,4300.08,4330.12,4300.08,4330.12,19784,15274.72
2017-09-12 01-AM,4330.12,4330.12,4300,4300,14305,14640.63
2017-09-12 02-AM,4300,4311,4280.05,4304.34,33390,29726.36
2017-09-12 03-AM,4304.34,4369.98,4280,4350,23163,28665.0
2017-09-12 04-AM,4350,4369.98,4338.99,4343.73,42064,13705.9
2017-09-12 05-AM,4343.73,4389,4338.01,4359.3,46508,22968.24
2017-09-12 06-AM,4359.3,4399.8,4350.06,4399.79,12267,36468.32
2017-09-12 07-AM,4399.79,4400,4363.08,4387.31,43165,26501.34
2017-09-12 08-AM,4387.31,4396,4320,4340,17.75,77241.49
2017-09-12 09-AM,4340,4395.98,4340,4393,43268,74733.98
2017-09-12 10-AM,4393,4394.99,4354,4376.51,19.42,84955.83
2017-09-12 11-AM,4376.51,4389,4357.76,4386,15.92,69614.7
2017-09-12 12-PM,4386,4390,4331.02,4377,21.76,95010.45
2017-09-12 01-PM,4377,4385.77,4329,4329,43454,87406.18
2017-09-12 02-PM,4329,4349,4320.27,4347.85,17.61,76329.87
2017-09-12 03-PM,4347.85,4368.98,4323.01,4323.01,25.65,111415.19
2017-09-12 04-PM,4323.01,4360.4,4309.1,4340,20.68,89563.78
2017-09-12 05-PM,4340,4357,4300,4311.7,23.23,100419.65
2017-09-12 06-PM,4311.7,4323.49,4240,4240,37.63,160640.27
2017-09-12 07-PM,4240,4292.04,4210,4270.96,14.13,59928.85
2017-09-12 08-PM,4270.96,4340,4255,4290,26938,45862.92
2017-09-12 09-PM,4290,4359,4264.16,4337.23,31138,20943.81
2017-09-12 10-PM,4337.23,4337.23,4260,4265,43314,8922.18
2017-09-12 11-PM,4265,4359,4210,4246.06,11475,26962.7
2017-09-13 12-AM,4246.06,4267.1,4220,4243.83,24838,7120.36
2017-09-13 01-AM,4243.83,4378,4230.37,4280.88,26146,37573.62
2017-09-13 02-AM,4280.88,4280.88,4121,4229.74,43147,66996.32
2017-09-13 03-AM,4229.74,4290,4170,4180,41395,21531.71
2017-09-13 04-AM,4180,4288,4130,4180,14.15,59310.36
2017-09-13 05-AM,4180,4201.95,4122.28,4130.02,43350,32948.75
2017-09-13 06-AM,4130.02,4175,4122,4130,15158,30752.02
2017-09-13 07-AM,4130,4169.99,4100.01,4120,22494,35525.21
2017-09-13 08-AM,4120,4129.99,4010,4057.6,17.28,70560.39
2017-09-13 09-AM,4057.6,4195.13,4010,4100,43181,91609.77
2017-09-13 10-AM,4100,4130.28,4015,4018.01,43178,77514.34
2017-09-13 11-AM,4018.01,4081.94,3923.86,3954.99,25.42,101358.15
2017-09-13 12-PM,3954.99,4120,3900,4080,31.25,124826.66
2017-09-13 01-PM,4080,4115,3870,3920,23.22,92552.6
2017-09-13 02-PM,3920,4000.51,3807.02,3834.29,43235,59749.9
2017-09-13 03-PM,3834.29,3990,3801,3919,15.96,61914.37
2017-09-13 04-PM,3919,4045,3873,4001.98,21.41,83741.09
2017-09-13 05-PM,4001.98,4050,3880,3995,22.85,91564.24
2017-09-13 06-PM,3995,4020,3941,4004.99,16224,25624.11
2017-09-13 07-PM,4004.99,4010,3881,3919.42,16619,29345.74
2017-09-13 08-PM,3919.42,4000,3900,3976.41,20972,26029.97
2017-09-13 09-PM,3976.41,3998.83,3956.77,3960,12844,13326.69
2017-09-13 10-PM,3960,3998.88,3960,3960,35551,23784.01
2017-09-13 11-PM,3960,3987.88,3850,3949.87,42309,43476.55
